FROM-ID,TO-ID,DISTANCE
4f1a96f2e4b08fa663deae89,4bc6d588f360ef3b943fdc2d,0.271527262
4f1a96f2e4b08fa663deae89,50c6cf08e4b0480110816f92,0.098511948
4f1a96f2e4b08fa663deae89,4b7707bff964a52018762ee3,1.979467322
4f1a96f2e4b08fa663deae89,4dff6b25ae605b47b1757f8b,1.393861472
4f1a96f2e4b08fa663deae89,4bb60acd46d4a5932198c5c0,1.753703854
4b503bb4f964a520e21e27e3,4b503b59f964a520dc1e27e3,0.025789236
4b503bb4f964a520e21e27e3,4b65bb89f964a52059fc2ae3,0.0886384
4b503bb4f964a520e21e27e3,4bc6d588f360ef3b943fdc2d,0.823751577
4b503bb4f964a520e21e27e3,4c03ff16310fc9b6b1a8c661,0.061864082
4b503bb4f964a520e21e27e3,4bb60acd46d4a5932198c5c0,2.311894339
4bb23efc14cfd13a6dad14ab,4b503b59f964a520dc1e27e3,0.07049421
4bb23efc14cfd13a6dad14ab,4c03ff16310fc9b6b1a8c661,0.095497425
4bb23efc14cfd13a6dad14ab,4bc6d588f360ef3b943fdc2d,0.882619914
4bb23efc14cfd13a6dad14ab,4b65bb89f964a52059fc2ae3,0.030197555
4bb23efc14cfd13a6dad14ab,4dff6b25ae605b47b1757f8b,2.01136052
4b65bb89f964a52059fc2ae3,4b503b59f964a520dc1e27e3,0.097334667
4b65bb89f964a52059fc2ae3,4b503bb4f964a520e21e27e3,0.0886384
4b65bb89f964a52059fc2ae3,5257253411d294223f9f3688,0.366867827
4b65bb89f964a52059fc2ae3,4e5174a318a8af30fda1a228,0.109425515
4b65bb89f964a52059fc2ae3,4bb23efc14cfd13a6dad14ab,0.030197555
4faa3bfbe4b0dc75ba1f75f0,4b7707bff964a52018762ee3,0.097304398
4faa3bfbe4b0dc75ba1f75f0,4d0f3e8459606dcbac676d3e,0.081339983
4faa3bfbe4b0dc75ba1f75f0,4bb0ff8ef964a52077713ce3,0.076597212
4e5bcac318388cd5cbc1a9c5,4b7707bff964a52018762ee3,0.076835116
4e5bcac318388cd5cbc1a9c5,50b08d04e4b045752b6cda32,0.118668326
4e5bcac318388cd5cbc1a9c5,4b6afa55f964a5202fea2be3,0.02821436
4e5bcac318388cd5cbc1a9c5,4cb1f3b2aef16dcb967dbd54,0.156788705
4e5bcac318388cd5cbc1a9c5,4c0f9c36c6cf76b099888251,1.215918821
5356a705498e70d06fc1a884,4c991410db10b60cd70b876d,0.01152052
5356a705498e70d06fc1a884,4de02b6645dd3eae8767be63,0.165165628
5356a705498e70d06fc1a884,4bc6d588f360ef3b943fdc2d,0.90175108
5356a705498e70d06fc1a884,52e1bae911d2f8cd8845d3b4,0.591026461
4bc2c6b374a9a593fbbcd3f6,4b8e8804f964a520332733e3,0.153851712
4bc2c6b374a9a593fbbcd3f6,4de02b6645dd3eae8767be63,0.181663179
4bc2c6b374a9a593fbbcd3f6,4bc6d588f360ef3b943fdc2d,0.698636655
4bc2c6b374a9a593fbbcd3f6,4c305a1aa0ced13a6910126e,0.134808149
4bc2c6b374a9a593fbbcd3f6,4c991410db10b60cd70b876d,0.289214891
54b01117498e18b8bcee3f74,557ddf60498edc5a04f7784a,0.052289143
508ed42fe4b0c36e94d12fde,4e91596e49013919db2fba98,0.665386563
508ed42fe4b0c36e94d12fde,4b744910f964a52093d22de3,0.034510183
508ed42fe4b0c36e94d12fde,4bb60acd46d4a5932198c5c0,1.456295571
508ed42fe4b0c36e94d12fde,4b4838e9f964a520544a26e3,0.52918161
508ed42fe4b0c36e94d12fde,4c8180efd4e2370458a35e88,0.456541282
4be80229ee96c9280e86fdbf,4b8e8804f964a520332733e3,0.020043077
4be80229ee96c9280e86fdbf,4de02b6645dd3eae8767be63,0.131815817
4be80229ee96c9280e86fdbf,4b82e734f964a52022ec30e3,0.017922656
4be80229ee96c9280e86fdbf,4b4838e9f964a520544a26e3,1.791309149
4be80229ee96c9280e86fdbf,4c03ff16310fc9b6b1a8c661,1.252105983
4b82e734f964a52022ec30e3,4b8e8804f964a520332733e3,0.004915049
4b82e734f964a52022ec30e3,4bc6d588f360ef3b943fdc2d,0.776377962
4b82e734f964a52022ec30e3,4de02b6645dd3eae8767be63,0.115693395
4b82e734f964a52022ec30e3,4c991410db10b60cd70b876d,0.135315831
4b82e734f964a52022ec30e3,4cb86ba69552b60cd855cc8b,0.084178866
52e1bae911d2f8cd8845d3b4,4bc6d588f360ef3b943fdc2d,0.312214444
52e1bae911d2f8cd8845d3b4,4de02b6645dd3eae8767be63,0.568448788
52e1bae911d2f8cd8845d3b4,4b7707bff964a52018762ee3,2.132789304
52e1bae911d2f8cd8845d3b4,4b9151a4f964a520bab233e3,1.088001711
52e1bae911d2f8cd8845d3b4,53b710ef498e3c01b54e7248,0.042379812
521659d211d2f12183364adf,525af5a711d20ca02017c90a,0.004382409
521659d211d2f12183364adf,52d4415811d2fbc982d118fd,0.013593991
522b709511d203fd862ad7aa,52a8ca2b11d2eaf4ed89d882,0.030198179
522b709511d203fd862ad7aa,52effe1e498e631c290b8416,0.013375436
5380ed0c498eaf0c7902f1d3,51b71123498e9e19f9763314,0.063581092
5380ed0c498eaf0c7902f1d3,525af5a711d20ca02017c90a,0.014769762
5380ed0c498eaf0c7902f1d3,520d511711d2b31f9d7727b0,0.085251049
5380ed0c498eaf0c7902f1d3,52a8ca2b11d2eaf4ed89d882,0.032339818
523da4e6498e38c1d0200689,51fd7fc8498ebd46bbe9ec4a,0.016389216
520d511711d2b31f9d7727b0,51fd7fc8498ebd46bbe9ec4a,0.011036975
520d511711d2b31f9d7727b0,52d4415811d2fbc982d118fd,0.071060811
520d511711d2b31f9d7727b0,512643bce4b0f48095f51257,2.12938132
4d9dd2577865a0935060f07a,55323915498e4134d6aebbc1,0.637825175
4d9dd2577865a0935060f07a,4d8b488cbc848cfacb8bec2b,5.406073156
4d9dd2577865a0935060f07a,4f7d67cbe4b07b0956ff365c,0.661709717
4d9dd2577865a0935060f07a,4ce06c1b7e2e236afc128b1b,14.38127
4c47542096abd13aad637001,4b7707bff964a52018762ee3,0.909894904
4c47542096abd13aad637001,4b9151a4f964a520bab233e3,0.178071265
4c47542096abd13aad637001,4bc6d588f360ef3b943fdc2d,0.949005514
4c47542096abd13aad637001,4c0f9c36c6cf76b099888251,0.350614843
4c47542096abd13aad637001,4de02b6645dd3eae8767be63,1.79619264
4ed6594a6c25b696b4b84990,4bc6d588f360ef3b943fdc2d,1.079619812
4ed6594a6c25b696b4b84990,4de02b6645dd3eae8767be63,1.917321646
4ed6594a6c25b696b4b84990,4e060d497d8b2a018051a4fc,0.420679477
4ed6594a6c25b696b4b84990,4b7707bff964a52018762ee3,0.783179048
4ed6594a6c25b696b4b84990,5043b34ee4b02607d16e1bd0,0.12061295
5257253411d294223f9f3688,4c03ff16310fc9b6b1a8c661,0.275928881
5257253411d294223f9f3688,50c6cf08e4b0480110816f92,0.378158265
5257253411d294223f9f3688,4bc6d588f360ef3b943fdc2d,0.54636373
5257253411d294223f9f3688,4dff6b25ae605b47b1757f8b,1.673674807
5257253411d294223f9f3688,4b503b59f964a520dc1e27e3,0.270822244
4e5174a318a8af30fda1a228,4b503b59f964a520dc1e27e3,0.169246176
4e5174a318a8af30fda1a228,4e74f5b61495be5170e9059d,0.135111276
4e5174a318a8af30fda1a228,4bc6d588f360ef3b943fdc2d,0.934453435
4e5174a318a8af30fda1a228,4dff6b25ae605b47b1757f8b,2.065457667
4e5174a318a8af30fda1a228,4c03ff16310fc9b6b1a8c661,0.127695736
4b6afa55f964a5202fea2be3,4b7707bff964a52018762ee3,0.051278463
4b6afa55f964a5202fea2be3,4e5bcac318388cd5cbc1a9c5,0.02821436
4b6afa55f964a5202fea2be3,50b10a19e4b004e6d2ec4344,2.790938898
4b6afa55f964a5202fea2be3,52c44ed2498e2ff9cc1d2355,10.48845836
4c0f9c36c6cf76b099888251,4b7707bff964a52018762ee3,1.258459269
4c0f9c36c6cf76b099888251,4bc6d588f360ef3b943fdc2d,0.60247239
4c0f9c36c6cf76b099888251,531efc3311d25b139d9474a3,0.073143041
4c0f9c36c6cf76b099888251,4e9e82728b81959ccddf796b,0.091445877
4c0f9c36c6cf76b099888251,4b9151a4f964a520bab233e3,0.232001248
4e91596e49013919db2fba98,4d3c618eaf8ca1432c3d01f7,0.527885024
4e91596e49013919db2fba98,4bb60acd46d4a5932198c5c0,1.913346631
4e91596e49013919db2fba98,508ed42fe4b0c36e94d12fde,0.665386563
4e91596e49013919db2fba98,4f1f064de4b03ae365da6061,0.132053137
4e91596e49013919db2fba98,4cbf544f020d468852c26138,0.194292615
4cb86ba69552b60cd855cc8b,4b8e8804f964a520332733e3,0.083199428
4cb86ba69552b60cd855cc8b,4de02b6645dd3eae8767be63,0.199752671
4cb86ba69552b60cd855cc8b,4bc2c6b374a9a593fbbcd3f6,0.185393932
4cb86ba69552b60cd855cc8b,4b781727f964a52058b52ee3,0.837531079
4cb86ba69552b60cd855cc8b,50b45217e4b03acff4f2bacd,0.27312972
53b710ef498e3c01b54e7248,52e1bae911d2f8cd8845d3b4,0.042379812
52effe1e498e631c290b8416,51b71123498e9e19f9763314,0.015980514
52effe1e498e631c290b8416,52d4415811d2fbc982d118fd,0.054956532
512643bce4b0f48095f51257,51b71123498e9e19f9763314,2.130107986
512643bce4b0f48095f51257,4c8fbb1e0b9e3704ddce615e,2.759524981
512643bce4b0f48095f51257,51fd7fc8498ebd46bbe9ec4a,2.138624925
512643bce4b0f48095f51257,4d9dd2577865a0935060f07a,5.365914857
512643bce4b0f48095f51257,52a8ca2b11d2eaf4ed89d882,2.151139243
55323915498e4134d6aebbc1,552ead2a498e978b40d3a72c,0.075391607
55323915498e4134d6aebbc1,554be02c498e01d1a1f779b6,0.004244954
55323915498e4134d6aebbc1,56004cce498ecbc155414db6,0.055660898
55323915498e4134d6aebbc1,4d9dd2577865a0935060f07a,0.637825175
55323915498e4134d6aebbc1,557eec98498e12f1467e576c,0.023338626
4d8b488cbc848cfacb8bec2b,50f926d8e4b070089e3224a3,14.55076556
4d8b488cbc848cfacb8bec2b,4d9dd2577865a0935060f07a,5.406073156
4d8b488cbc848cfacb8bec2b,4efef727490182a1a6d3887b,8.251970383
4d8b488cbc848cfacb8bec2b,4d7bb3f9136bf04d87f4508d,16.03215122
4d8b488cbc848cfacb8bec2b,51100922e4b0873bd55a05c5,8.698799406
4f7d67cbe4b07b0956ff365c,55323915498e4134d6aebbc1,0.877167008
4f7d67cbe4b07b0956ff365c,4d9dd2577865a0935060f07a,0.661709717
4ce06c1b7e2e236afc128b1b,4d9dd2577865a0935060f07a,14.38127
4ce06c1b7e2e236afc128b1b,4f69ee04e4b0656e874897dd,2.87575778
4ce06c1b7e2e236afc128b1b,4f713ceee4b022ab214c0915,1.556952406
4e060d497d8b2a018051a4fc,4b7707bff964a52018762ee3,1.190710498
4e060d497d8b2a018051a4fc,531efc3311d25b139d9474a3,0.035852969
4e060d497d8b2a018051a4fc,4eee25c57ee5f4538830f7e2,0.064565124
4e060d497d8b2a018051a4fc,4ed6594a6c25b696b4b84990,0.420679477
4e060d497d8b2a018051a4fc,4e9e82728b81959ccddf796b,0.045340279
5043b34ee4b02607d16e1bd0,4c47542096abd13aad637001,0.076512017
5043b34ee4b02607d16e1bd0,4c0f9c36c6cf76b099888251,0.421441104
5043b34ee4b02607d16e1bd0,4e060d497d8b2a018051a4fc,0.345402003
4e74f5b61495be5170e9059d,4bc6d588f360ef3b943fdc2d,0.9353811
4e74f5b61495be5170e9059d,4e5174a318a8af30fda1a228,0.135111276
4e74f5b61495be5170e9059d,4b713499f964a5207c3c2de3,0.092326837
4e74f5b61495be5170e9059d,4b7707bff964a52018762ee3,2.043558341
4e74f5b61495be5170e9059d,4dff6b25ae605b47b1757f8b,2.060083838
50b10a19e4b004e6d2ec4344,4bc6d588f360ef3b943fdc2d,1.153724672
50b10a19e4b004e6d2ec4344,4bb60acd46d4a5932198c5c0,1.284131694
50b10a19e4b004e6d2ec4344,50c6cf08e4b0480110816f92,1.208482821
50b10a19e4b004e6d2ec4344,4b7707bff964a52018762ee3,2.822380333
50b10a19e4b004e6d2ec4344,50a2381ce4b090c28572ad4e,6.354615946
531efc3311d25b139d9474a3,4e9e82728b81959ccddf796b,0.026819586
531efc3311d25b139d9474a3,4eee25c57ee5f4538830f7e2,0.040291745
531efc3311d25b139d9474a3,4c0f9c36c6cf76b099888251,0.073143041
531efc3311d25b139d9474a3,4b7707bff964a52018762ee3,1.19962808
531efc3311d25b139d9474a3,4b503b59f964a520dc1e27e3,1.162877791
4e9e82728b81959ccddf796b,4eee25c57ee5f4538830f7e2,0.019325266
4e9e82728b81959ccddf796b,531efc3311d25b139d9474a3,0.026819586
4e9e82728b81959ccddf796b,4c0f9c36c6cf76b099888251,0.091445877
4e9e82728b81959ccddf796b,4b7707bff964a52018762ee3,1.173972285
4e9e82728b81959ccddf796b,4de02b6645dd3eae8767be63,1.533819856
4b781727f964a52058b52ee3,4bc6d588f360ef3b943fdc2d,0.297336538
4b781727f964a52058b52ee3,4c03ff16310fc9b6b1a8c661,0.514013999
4b781727f964a52058b52ee3,4dff6b25ae605b47b1757f8b,1.427577087
4b781727f964a52058b52ee3,4b7707bff964a52018762ee3,1.938808325
4b781727f964a52058b52ee3,50c6cf08e4b0480110816f92,0.139219548
4c8fbb1e0b9e3704ddce615e,4bb4df7b0fb7b713689abf8a,0.007929801
4c8fbb1e0b9e3704ddce615e,4ddb3bfeb0fb97d348c32cdd,0.008933684
4c8fbb1e0b9e3704ddce615e,4e844af9d3e35a80a8e7ac53,0.269657022
4c8fbb1e0b9e3704ddce615e,512643bce4b0f48095f51257,2.759524981
4c8fbb1e0b9e3704ddce615e,4d9dd2577865a0935060f07a,4.372129671
552ead2a498e978b40d3a72c,55323915498e4134d6aebbc1,0.075391607
554be02c498e01d1a1f779b6,552ead2a498e978b40d3a72c,0.077805472
554be02c498e01d1a1f779b6,54cce87a498e1f968efc1e8d,10.43476952
50f926d8e4b070089e3224a3,50b65034e4b0a4380b975cd0,0.011114379
50f926d8e4b070089e3224a3,5154821de4b0284e3e6efa72,1.857881439
50f926d8e4b070089e3224a3,5045fe78e4b0d3dcf53e08ca,0.184793759
50f926d8e4b070089e3224a3,4c3344e266e40f47ecafc78b,1.301778934
50f926d8e4b070089e3224a3,4d3ad2e3fa736ea83ad8198a,1.194799627
4efef727490182a1a6d3887b,4d9dd2577865a0935060f07a,3.226227469
4eee25c57ee5f4538830f7e2,4e9e82728b81959ccddf796b,0.019325266
4eee25c57ee5f4538830f7e2,531efc3311d25b139d9474a3,0.040291745
4eee25c57ee5f4538830f7e2,4c0f9c36c6cf76b099888251,0.090232619
4eee25c57ee5f4538830f7e2,4bc6d588f360ef3b943fdc2d,0.689942758
4eee25c57ee5f4538830f7e2,4b503b59f964a520dc1e27e3,1.203155508
4b713499f964a5207c3c2de3,4e74f5b61495be5170e9059d,0.092326837
4b713499f964a5207c3c2de3,4bc6d588f360ef3b943fdc2d,0.931507628
4b713499f964a5207c3c2de3,4c03ff16310fc9b6b1a8c661,0.139991739
4b713499f964a5207c3c2de3,50c6cf08e4b0480110816f92,0.776167611
4b713499f964a5207c3c2de3,4e595f62b61c4aaa3dfd1dee,0.178382884
50a2381ce4b090c28572ad4e,4dc1a59845dd472e9b7cb9a7,0.007191778
50a2381ce4b090c28572ad4e,4bc6d588f360ef3b943fdc2d,5.585077561
50a2381ce4b090c28572ad4e,4bb60acd46d4a5932198c5c0,5.294302539
50a2381ce4b090c28572ad4e,4b7707bff964a52018762ee3,3.77055202
50a2381ce4b090c28572ad4e,4c03ff16310fc9b6b1a8c661,5.886648132
4bb4df7b0fb7b713689abf8a,4ddb3bfeb0fb97d348c32cdd,0.001981407
4bb4df7b0fb7b713689abf8a,4c8fbb1e0b9e3704ddce615e,0.007929801
4ddb3bfeb0fb97d348c32cdd,4bb4df7b0fb7b713689abf8a,0.001981407
4ddb3bfeb0fb97d348c32cdd,4bc6d588f360ef3b943fdc2d,8.377324956
4e844af9d3e35a80a8e7ac53,4c8fbb1e0b9e3704ddce615e,0.269657022
4e844af9d3e35a80a8e7ac53,4c24778a136d20a19cdae161,3.526590824
4e844af9d3e35a80a8e7ac53,4bb4df7b0fb7b713689abf8a,0.262123284
4e844af9d3e35a80a8e7ac53,4bbf8fdb74a9a593c6aacef6,0.122399714
4e844af9d3e35a80a8e7ac53,4e8ab3a3b803fd0aa06a131e,0.164342498
54cce87a498e1f968efc1e8d,5154821de4b0284e3e6efa72,0.160425545
54cce87a498e1f968efc1e8d,54109920498edd7ea227d334,0.927870615
54cce87a498e1f968efc1e8d,5045fe78e4b0d3dcf53e08ca,1.825220883
50b65034e4b0a4380b975cd0,50f926d8e4b070089e3224a3,0.011114379
50b65034e4b0a4380b975cd0,4dde9b547d8bb03c06b7e401,0.236683373
5154821de4b0284e3e6efa72,4fe6aab2e4b02db7ae3cb88c,3.074803333
5154821de4b0284e3e6efa72,4cebe55ce1eeb60c48dbb5ae,0.137421472
5154821de4b0284e3e6efa72,4c3344e266e40f47ecafc78b,3.075315814
5154821de4b0284e3e6efa72,52a8c3b311d2af9ade8e19f5,0.878220346
5045fe78e4b0d3dcf53e08ca,4eee180146907303bfbe28ff,0.035200191
5045fe78e4b0d3dcf53e08ca,5203e924498e3cff7919c1fc,0.10936463
5045fe78e4b0d3dcf53e08ca,50f926d8e4b070089e3224a3,0.184793759
5045fe78e4b0d3dcf53e08ca,4e6a5492a809290267f633c6,0.057499513
5045fe78e4b0d3dcf53e08ca,55d63d73498eeae64dff98b8,0.02410128
4c3344e266e40f47ecafc78b,4eca8b0b9a52756c593bb508,0.014633489
4c3344e266e40f47ecafc78b,51d3194d498ef335e1bdc07f,0.02858609
4c3344e266e40f47ecafc78b,4ea3a50430f8b9d5acdf2dfb,0.032828358
4c3344e266e40f47ecafc78b,4d3ad2e3fa736ea83ad8198a,0.93229389
4c3344e266e40f47ecafc78b,4d3058737791224b942ad042,0.417396232
4d3ad2e3fa736ea83ad8198a,5558568a498e982e87bccaa0,0.350569921
4d3ad2e3fa736ea83ad8198a,4c3344e266e40f47ecafc78b,0.93229389
4d3ad2e3fa736ea83ad8198a,4be866169a54a593b7ec0911,2.919865819
4d3ad2e3fa736ea83ad8198a,52a8c3b311d2af9ade8e19f5,2.870755092
4d3ad2e3fa736ea83ad8198a,4d3058737791224b942ad042,0.531900118
4dc1a59845dd472e9b7cb9a7,50a2381ce4b090c28572ad4e,0.007191778
4dc1a59845dd472e9b7cb9a7,5106827fe4b0ad7f444202ad,0.048506829
4dc1a59845dd472e9b7cb9a7,4bb60acd46d4a5932198c5c0,5.288390973
4dc1a59845dd472e9b7cb9a7,507d9a26e4b0ba326576cc09,1.090288584
4dc1a59845dd472e9b7cb9a7,4b7707bff964a52018762ee3,3.763580917
4c24778a136d20a19cdae161,4e9e6e0477c80ac54bdc4a41,0.030925472
4c24778a136d20a19cdae161,4e6a07aad164c37bf4623bdd,0.042458151
4c24778a136d20a19cdae161,4de52984d22d2a4ece060c54,0.034418006
4c24778a136d20a19cdae161,4f1eb45ee4b0293a86501bdc,0.027805268
4c24778a136d20a19cdae161,4e2021be18a88345f03cd013,0.142552764
4bbf8fdb74a9a593c6aacef6,4e973ca4722eef174f72d523,0.009003927
4bbf8fdb74a9a593c6aacef6,4ddb3bfeb0fb97d348c32cdd,0.173893298
4bbf8fdb74a9a593c6aacef6,4c24778a136d20a19cdae161,3.625230397
4bbf8fdb74a9a593c6aacef6,4bb4df7b0fb7b713689abf8a,0.174555596
4bbf8fdb74a9a593c6aacef6,4c8fbb1e0b9e3704ddce615e,0.182460869
54109920498edd7ea227d334,4fe6aab2e4b02db7ae3cb88c,1.997073991
4dde9b547d8bb03c06b7e401,5154821de4b0284e3e6efa72,2.083342045
4dde9b547d8bb03c06b7e401,4cf925a14464b60ca97964f8,0.241305139
4dde9b547d8bb03c06b7e401,4ecbd1a093adb4bd1b56c555,0.009135084
4dde9b547d8bb03c06b7e401,51b22cd0498ef72ef8df784c,0.766271905
4dde9b547d8bb03c06b7e401,4d3ad2e3fa736ea83ad8198a,0.983608477
4fe6aab2e4b02db7ae3cb88c,4fe6ab64e4b0f0c8f34d5fa0,0.120338952
4fe6aab2e4b02db7ae3cb88c,52151be511d28592d8410438,0.032902742
4fe6aab2e4b02db7ae3cb88c,512e4182e4b05f7d4843766f,0.036133735
4fe6aab2e4b02db7ae3cb88c,5197bf24498ec577cf5bb723,0.03840682
4fe6aab2e4b02db7ae3cb88c,51f4590b498e369ef2e4fd00,0.068030855
4cebe55ce1eeb60c48dbb5ae,5154821de4b0284e3e6efa72,0.137421472
4cebe55ce1eeb60c48dbb5ae,51eb1639498e26411f626c3a,0.527756703
4cebe55ce1eeb60c48dbb5ae,4e6e352ed1647053b9ff9315,7.655080932
4cebe55ce1eeb60c48dbb5ae,4d3ad2e3fa736ea83ad8198a,2.885063913
4cebe55ce1eeb60c48dbb5ae,5045fe78e4b0d3dcf53e08ca,1.535980022
52a8c3b311d2af9ade8e19f5,54c90c91498e622b8b8e2e70,0.00155164
52a8c3b311d2af9ade8e19f5,52851cc711d28cd203abc725,0.130036972
52a8c3b311d2af9ade8e19f5,52a8b7fb11d2292923a38c7d,0.124437003
52a8c3b311d2af9ade8e19f5,53de1388498e478b059e1d7d,0.073474551
52a8c3b311d2af9ade8e19f5,530b9841498e9d01f354d57c,0.116907531
4eee180146907303bfbe28ff,5045fe78e4b0d3dcf53e08ca,0.035200191
4eee180146907303bfbe28ff,4e6a5492a809290267f633c6,0.033624186
4eee180146907303bfbe28ff,4b9948a2f964a520097035e3,0.667446453
4eee180146907303bfbe28ff,4b73f92df964a5202ec22de3,4.607040006
4eee180146907303bfbe28ff,4fe6aab2e4b02db7ae3cb88c,4.778116583
5203e924498e3cff7919c1fc,5045fe78e4b0d3dcf53e08ca,0.10936463
5203e924498e3cff7919c1fc,53fa0efd498e7fdf05bad40b,0.019160131
4e6a5492a809290267f633c6,5045fe78e4b0d3dcf53e08ca,0.057499513
4e6a5492a809290267f633c6,50b65034e4b0a4380b975cd0,0.117836966
4e6a5492a809290267f633c6,4eee180146907303bfbe28ff,0.033624186
4e6a5492a809290267f633c6,50f926d8e4b070089e3224a3,0.128865609
4e6a5492a809290267f633c6,4c3344e266e40f47ecafc78b,1.410325035
55d63d73498eeae64dff98b8,5045fe78e4b0d3dcf53e08ca,0.02410128
4eca8b0b9a52756c593bb508,4c3344e266e40f47ecafc78b,0.014633489
4eca8b0b9a52756c593bb508,4ea3a50430f8b9d5acdf2dfb,0.022051423
4eca8b0b9a52756c593bb508,4d3ad2e3fa736ea83ad8198a,0.943318687
4eca8b0b9a52756c593bb508,4b7707bff964a52018762ee3,6.758235213
4eca8b0b9a52756c593bb508,4dd4f0b8b0fb7a332e7405a5,0.128560601
51d3194d498ef335e1bdc07f,4c3344e266e40f47ecafc78b,0.02858609
4ea3a50430f8b9d5acdf2dfb,4c3344e266e40f47ecafc78b,0.032828358
4ea3a50430f8b9d5acdf2dfb,4eca8b0b9a52756c593bb508,0.022051423
4ea3a50430f8b9d5acdf2dfb,4d3ad2e3fa736ea83ad8198a,0.964783075
4d3058737791224b942ad042,4f6de0dae4b01489ba002603,0.107790203
4d3058737791224b942ad042,4c3344e266e40f47ecafc78b,0.417396232
4d3058737791224b942ad042,4d3ad2e3fa736ea83ad8198a,0.531900118
4d3058737791224b942ad042,537a1cec498e53b4751737c8,0.050481204
4d3058737791224b942ad042,4eca8b0b9a52756c593bb508,0.430237509
5558568a498e982e87bccaa0,4d3ad2e3fa736ea83ad8198a,0.350569921
5558568a498e982e87bccaa0,4ccf062cc0378cfa775a9748,0.259466457
5558568a498e982e87bccaa0,53bc7155498e75461da91ef5,0.249613709
5558568a498e982e87bccaa0,4b7e983cf964a5206ef42fe3,17.5107433
5558568a498e982e87bccaa0,55a8199d498e61367d215ad2,0.065774709
4be866169a54a593b7ec0911,4b98eb1bf964a520315635e3,0.061019927
4be866169a54a593b7ec0911,4d3e70978edf370441e3c3a5,0.07430968
4be866169a54a593b7ec0911,4de3cddb52b1d38d298e4126,0.030263212
4be866169a54a593b7ec0911,53aea9b6498e1da25de38ae2,0.055323097
4be866169a54a593b7ec0911,4b7707bff964a52018762ee3,3.92673628
5106827fe4b0ad7f444202ad,4dc1a59845dd472e9b7cb9a7,0.048506829
5106827fe4b0ad7f444202ad,50a2381ce4b090c28572ad4e,0.053435288
507d9a26e4b0ba326576cc09,4ee0b8af93ad1adedc126bde,0.057825623
4e9e6e0477c80ac54bdc4a41,4c24778a136d20a19cdae161,0.030925472
4e9e6e0477c80ac54bdc4a41,4f1eb45ee4b0293a86501bdc,0.054609941
4e9e6e0477c80ac54bdc4a41,4de52984d22d2a4ece060c54,0.005764557
4e9e6e0477c80ac54bdc4a41,4e6a07aad164c37bf4623bdd,0.04667474
4e9e6e0477c80ac54bdc4a41,4bee8554ada6b7137d362206,2.674641378
4e6a07aad164c37bf4623bdd,4c24778a136d20a19cdae161,0.042458151
4e6a07aad164c37bf4623bdd,4e9e6e0477c80ac54bdc4a41,0.04667474
4e6a07aad164c37bf4623bdd,4f1eb45ee4b0293a86501bdc,0.037126804
4e6a07aad164c37bf4623bdd,4de52984d22d2a4ece060c54,0.052414184
4de52984d22d2a4ece060c54,4c24778a136d20a19cdae161,0.034418006
4de52984d22d2a4ece060c54,4e9e6e0477c80ac54bdc4a41,0.005764557
4f1eb45ee4b0293a86501bdc,4c24778a136d20a19cdae161,0.027805268
4f1eb45ee4b0293a86501bdc,4e6a07aad164c37bf4623bdd,0.037126804
4f1eb45ee4b0293a86501bdc,4e9e6e0477c80ac54bdc4a41,0.054609941
4f1eb45ee4b0293a86501bdc,4de52984d22d2a4ece060c54,0.059346775
4f1eb45ee4b0293a86501bdc,50ae9bdce4b03c6b1d2395ff,0.065739159
4e973ca4722eef174f72d523,4bbf8fdb74a9a593c6aacef6,0.009003927
4e973ca4722eef174f72d523,4ddb3bfeb0fb97d348c32cdd,0.164934996
4cf925a14464b60ca97964f8,4dde9b547d8bb03c06b7e401,0.241305139
4cf925a14464b60ca97964f8,4ed66539f5b93be4f35c875f,4.336832003
4cf925a14464b60ca97964f8,4b7707bff964a52018762ee3,7.71311172
4cf925a14464b60ca97964f8,5154821de4b0284e3e6efa72,1.845706775
4cf925a14464b60ca97964f8,4eee180146907303bfbe28ff,0.149433605
4ecbd1a093adb4bd1b56c555,4dde9b547d8bb03c06b7e401,0.009135084
4ecbd1a093adb4bd1b56c555,4eca8b0b9a52756c593bb508,1.124627786
51b22cd0498ef72ef8df784c,4d9dd2577865a0935060f07a,9.672941911
51b22cd0498ef72ef8df784c,4d3ad2e3fa736ea83ad8198a,0.39932737
4fe6ab64e4b0f0c8f34d5fa0,4fe6aab2e4b02db7ae3cb88c,0.120338952
52151be511d28592d8410438,4fe6aab2e4b02db7ae3cb88c,0.032902742
512e4182e4b05f7d4843766f,4fe6aab2e4b02db7ae3cb88c,0.036133735
512e4182e4b05f7d4843766f,4fe6ab64e4b0f0c8f34d5fa0,0.087555318
5197bf24498ec577cf5bb723,4fe6aab2e4b02db7ae3cb88c,0.03840682
51f4590b498e369ef2e4fd00,4fe6aab2e4b02db7ae3cb88c,0.068030855
51eb1639498e26411f626c3a,5154821de4b0284e3e6efa72,0.390427089
51eb1639498e26411f626c3a,51fa6929498e1558def42d68,0.049164361
51eb1639498e26411f626c3a,5045fe78e4b0d3dcf53e08ca,2.063661458
51eb1639498e26411f626c3a,4fe6aab2e4b02db7ae3cb88c,2.68516475
51eb1639498e26411f626c3a,52a8c3b311d2af9ade8e19f5,1.031311631
4e6e352ed1647053b9ff9315,52efd23b11d2203926fb167b,0.069405242
