24.751,46.883,18714
24.751,46.883,18714
24.752,46.782,13667
24.752,46.782,13667
24.752,46.744,13642
24.752,46.704,19394
24.752,46.657,17917
24.752,46.689,13637
24.752,46.657,17917
24.752,46.749,18612
24.753,46.688,13542
24.753,46.699,13662
24.753,46.684,13702
24.753,46.656,13688
24.753,46.541,16825
24.753,46.695,13639
24.753,46.578,15447
24.753,46.598,13591
24.753,46.721,15539
24.753,46.598,13591
24.753,46.731,17666
24.753,46.84,19032
24.753,46.605,13592
24.753,46.76,18600
24.754,46.792,13759
24.754,46.693,13639
24.754,46.637,13682
24.754,46.73,13864
24.754,46.769,13698
24.754,46.853,17072
24.754,46.688,13735
24.754,46.815,13841
24.754,46.832,13740
24.755,46.803,13706
24.755,46.653,20431
24.755,46.569,17895
24.755,46.728,17436
24.755,46.739,13736
24.756,46.657,13708
24.756,46.676,13713
24.756,46.556,16820
24.756,46.885,18714
24.756,46.663,13724
24.756,46.681,13726
24.756,46.711,19378
24.756,46.775,18621
24.756,46.775,18621
24.756,46.75,18018
24.758,46.648,13731
24.758,46.783,18607
24.758,46.618,13733
24.758,46.7,19364
24.758,46.764,18604
24.758,46.825,13762
24.758,46.764,18604
24.759,46.617,13774
24.759,46.756,13782
24.759,46.757,13782
24.759,46.668,13765
24.759,46.816,13841
24.759,46.799,13874
24.759,46.8,13874
24.759,46.653,13832
24.76,46.626,13846
24.76,46.686,19343
24.76,46.693,13784
24.76,46.707,19386
24.76,46.807,13732
24.76,46.707,19386
24.76,46.789,13759
24.76,46.727,13865
24.762,46.674,13896
24.762,46.699,19365
24.762,46.736,13891
24.762,46.773,18620
24.762,46.655,13885
24.762,46.718,19359
24.763,46.747,13877
24.763,46.667,17973
24.763,46.662,13871
24.763,46.618,13774
24.763,46.619,13774
24.764,46.618,13774
24.764,46.681,13897
24.764,46.647,13867
24.764,46.811,13840
24.764,46.763,13882
24.764,46.785,13916
24.764,46.763,13882
24.764,46.529,16831
24.765,46.752,13898
24.765,46.803,13964
24.765,46.725,19358
24.765,46.591,13909
24.765,46.778,18619
24.765,46.82,13936
24.766,46.755,17439
24.766,46.611,13911
24.766,46.692,19349
24.766,46.834,14010
24.767,46.703,19432
24.768,46.808,13964
24.768,46.712,15632
24.768,46.674,17979
24.768,46.772,18606
24.768,46.807,13964
24.768,46.686,19350
24.768,46.747,14038
24.769,46.667,13960
24.769,46.83,14008
24.769,46.628,10900
24.769,46.668,13970
24.769,46.581,10921
24.77,46.789,13992
24.77,46.758,16613
24.77,46.759,16613
24.77,46.781,14012
24.77,46.794,14002
24.77,46.679,19337
24.77,46.699,19429
24.77,46.706,13884
24.771,46.668,13976
24.771,46.8,14052
24.771,46.726,14049
24.771,46.66,17986
24.771,46.767,17444
24.771,46.741,14020
24.771,46.62,13972
24.771,46.651,14018
24.771,46.69,14001
24.771,46.8,14052
24.772,46.734,14033
24.772,46.822,13945
24.772,46.72,14013
24.773,46.646,20451
24.773,46.814,14029
24.773,46.742,14020
24.774,46.683,19339
24.774,46.609,14041
24.774,46.832,17548
24.775,46.826,17076
24.775,46.716,13830
24.775,46.791,14094
24.775,46.728,17519
24.775,46.807,14052
24.776,46.694,19429
24.776,46.777,15546
24.776,46.644,20543
24.776,46.71,14130
24.776,46.805,14071
24.776,46.699,19431
24.776,46.752,14088
24.777,46.705,19433
24.777,46.636,15837
24.777,46.828,17104
24.777,46.654,14044
24.777,46.675,17977
24.777,46.629,14026
24.777,46.661,17989
24.778,46.82,14114
24.778,46.821,14114
24.779,46.719,14139
24.779,46.763,14110
24.779,46.84,18599
24.779,46.713,14131
24.779,46.784,15548
24.779,46.693,18000
24.779,46.799,14143
24.78,46.664,14103
24.78,46.738,14106
24.78,46.624,14120
24.781,46.652,17883
24.781,46.768,17908
24.781,46.816,14175
24.781,46.708,14937
24.781,46.571,15102
24.782,46.685,18005
24.782,46.76,14110
24.782,46.75,10772
24.782,46.855,14181
24.782,46.855,14181
24.782,46.793,15552
24.783,46.675,14150
24.783,46.64,14144
24.783,46.774,14155
24.783,46.825,17101
24.784,46.586,16432
24.784,46.714,14131
24.784,46.692,17996
24.784,46.762,10846
24.785,46.668,18481
24.785,46.725,14180
24.785,46.849,18597
24.785,46.631,14170
24.785,46.731,14186
24.785,46.661,17881
24.786,46.779,14197
24.786,46.77,14155
24.786,46.65,14210
24.786,46.757,14166
24.786,46.84,14195
24.786,46.703,14943
24.787,46.817,17096
24.787,46.687,18009
24.787,46.698,18008
24.787,46.719,14234
24.787,46.746,14156
24.788,46.681,14635
24.788,46.641,16585
24.788,46.618,20544
24.788,46.789,17909
24.789,46.74,14220
24.789,46.868,18581
24.789,46.875,10884
24.789,46.809,13955
24.789,46.803,17466
24.789,46.671,17879
24.79,46.651,14210
24.79,46.794,15550
24.79,46.711,14205
24.79,46.822,17558
24.79,46.767,18067
24.791,46.776,14484
24.791,46.601,14224
24.791,46.694,14226
24.792,46.761,10844
24.792,46.641,16586
24.793,46.747,14251
24.793,46.843,18594
24.794,46.688,14217
24.794,46.782,10840
24.794,46.818,17025
24.794,46.629,20533
24.794,46.699,14255
24.794,46.85,14269
24.794,46.817,17025
24.794,46.734,14288
24.794,46.657,14286
24.795,46.791,15550
24.795,46.708,14274
24.796,46.646,16586
24.797,46.646,14370
24.797,46.567,14275
24.797,46.773,15066
24.797,46.523,20452
24.797,46.523,20452
24.797,46.619,16577
24.798,46.855,15768
24.798,46.868,10890
24.799,46.75,14283
24.799,46.666,14295
24.799,46.728,14250
24.799,46.796,14284
24.799,46.723,14238
24.799,46.741,14314
24.799,46.675,17833
24.799,46.689,18497
24.799,46.759,14329
24.799,46.785,10789
24.8,46.811,14336
24.8,46.717,14312
24.801,46.631,14358
24.801,46.656,14313
24.801,46.66,14302
24.801,46.699,16129
24.801,46.77,14330
24.802,46.648,18359
24.802,46.86,18588
24.802,46.707,14363
24.803,46.621,14341
24.803,46.805,18100
24.803,46.848,20454
24.803,46.658,16218
24.803,46.79,18055
24.804,46.753,14365
24.804,46.603,14257
24.804,46.713,14357
24.804,46.641,14369
24.804,46.798,18074
24.804,46.635,14359
24.805,46.776,14398
24.805,46.731,14352
24.805,46.626,14342
24.805,46.683,16584
24.805,46.782,17910
24.806,46.695,14366
24.806,46.886,10874
24.806,46.712,14378
24.806,46.765,14423
24.807,46.721,14361
24.807,46.889,10874
24.807,46.746,16593
24.807,46.809,17020
24.808,46.649,18360
24.808,46.665,15272
24.808,46.792,10796
24.808,46.859,18588
24.809,46.64,14376
24.809,46.773,14433
24.81,46.8,18099
24.81,46.783,14399
24.81,46.704,14416
24.81,46.694,14406
24.811,46.692,14406
24.812,46.794,14346
24.812,46.751,14449
24.813,46.712,14383
24.813,46.608,14459
24.813,46.853,14392
24.813,46.883,18573
24.814,46.7,14416
24.814,46.656,14439
24.814,46.813,14142
24.814,46.641,18373
24.814,46.786,14425
24.814,46.836,14454
24.814,46.617,14393
24.815,46.632,17866
24.815,46.745,16588
24.815,46.879,18574
24.816,46.775,14456
24.816,46.739,16590
24.817,46.71,14447
24.817,46.801,14475
24.817,46.71,14490
24.817,46.809,14886
24.818,46.578,10939
24.818,46.765,14483
24.819,46.724,14481
24.819,46.787,14487
24.82,46.676,14488
24.82,46.595,16142
24.82,46.686,10763
24.82,46.751,14450
24.82,46.622,14512
24.82,46.778,14949
24.82,46.827,14508
24.822,46.812,14494
24.822,46.76,16594
24.822,46.641,18388
24.823,46.63,14497
24.823,46.842,18598
24.824,46.885,18569
24.824,46.781,14549
24.825,46.774,14559
24.826,46.804,14565
24.826,46.739,14561
24.826,46.792,17128
24.828,46.796,17016
24.829,46.638,18395
24.829,46.723,14556
24.829,46.827,14600
24.83,46.768,16131
24.83,46.648,14564
24.831,46.692,17843
24.833,46.811,18090
24.833,46.76,16599
24.835,46.885,18585
24.836,46.798,16606
24.836,46.798,16606
24.836,46.683,11453
24.837,46.722,20658
24.837,46.773,16134
24.838,46.789,16136
24.839,46.806,14955
24.839,46.724,20640
24.839,46.805,14955
24.84,46.671,14633
24.842,46.72,20653
24.842,46.722,20653
24.843,46.774,16598
24.843,46.717,20672
24.845,46.727,20642
24.846,46.601,16339
24.847,46.869,14723
24.847,46.869,14723
24.847,46.725,20642
24.847,46.727,20642
24.848,46.724,20641
24.848,46.824,14959
24.849,46.716,20678
24.849,46.722,15251
24.85,46.762,14649
24.851,46.65,14641
24.851,46.696,20426
24.851,46.696,20426
24.852,46.791,10903
24.852,46.719,15251
24.852,46.776,14653
24.853,46.72,15251
24.854,46.719,20652
24.855,46.72,15251
24.856,46.697,16914
24.856,46.718,20660
24.857,46.807,16607
24.857,46.703,16914
24.857,46.695,20426
24.861,46.718,20648
24.862,46.719,15253
24.862,46.818,14663
24.862,46.726,20648
24.864,46.797,14667
24.864,46.711,16914
24.864,46.787,14654
24.864,46.633,14651
24.868,46.583,14612
24.869,46.73,15253
24.87,46.613,14673
24.87,46.835,14687
24.876,46.822,14689
24.876,46.857,18590
24.877,46.592,16375
24.877,46.569,16539
24.877,46.559,16539
24.879,46.874,14669
24.886,46.804,10959
24.901,46.804,10897
24.904,46.807,10897
24.908,46.828,14735
24.916,46.809,15454
24.923,46.713,16925
24.933,46.838,20427
24.941,46.558,16470
24.943,46.652,14714
24.948,46.705,20424
24.951,46.794,16898
24.955,46.702,20424
24.955,46.8,16898
24.956,46.703,20424
24.959,46.798,16898
24.959,46.794,16898
24.96,46.793,16898
24.96,46.702,20423
24.962,46.801,16898
24.963,46.701,20423
24.963,46.79,16379
24.965,46.8,16898
24.967,46.794,16379
24.975,46.771,16382
24.978,46.69,17198
